homoloGroup	taxID	geneID	geneSymbol
7528	9995	mikado.WCK01_AAF20200214_F8-ctg44G232	ZSCAN10
7529	9995	mikado.WCK01_AAF20200214_F8-ctg13G188	TMED8
7530	9995	mikado.WCK01_AAF20200214_F8-ctg8G268	WDR72
7531	9995	mikado.WCK01_AAF20200214_F8-ctg234G7	FBXW10
7532	9995	mikado.WCK01_AAF20200214_F8-ctg131G145	ZFR2
7533	9995	mikado.WCK01_AAF20200214_F8-ctg1100G2	SPAG11B;SPAG11A
7534	9995	mikado.WCK01_AAF20200214_F8-ctg140G20	ZC3H12B
7535	9995	mikado.WCK01_AAF20200214_F8-ctg39G96	SETD6
7536	9995	mikado.WCK01_AAF20200214_F8-ctg192G35	ST3GAL5
7537	9995	mikado.WCK01_AAF20200214_F8-ctg113G70	CGN
7538	9995	mikado.WCK01_AAF20200214_F8-ctg58G41	BTLA
7539	9995	mikado.WCK01_AAF20200214_F8-ctg7G73	CSF1R
7540	9995	mikado.WCK01_AAF20200214_F8-ctg143G9	COL28A1
7541	9995	mikado.WCK01_AAF20200214_F8-ctg299G6	C7orf57
7542	9995	mikado.WCK01_AAF20200214_F8-ctg103G88	C17orf78
7543	9995	mikado.WCK01_AAF20200214_F8-ctg92G78	DUSP22
7545	9995	mikado.WCK01_AAF20200214_F8-ctg38G409	BANF1
7546	9995	mikado.WCK01_AAF20200214_F8-ctg144G5	GLRX2
7547	9995	mikado.WCK01_AAF20200214_F8-ctg40G95	PIGC
7548	9995	mikado.WCK01_AAF20200214_F8-ctg35G26	SCOC
7548	9995	mikado.WCK01_AAF20200214_F8-ctg44G287	SCOC-1
7549	9995	mikado.WCK01_AAF20200214_F8-ctg15G11	MORF4L1
7549	9995	mikado.WCK01_AAF20200214_F8-ctg8G28	MORF4L1-1
7551	9995	mikado.WCK01_AAF20200214_F8-ctg181G68	LRIF1-1
7551	9995	mikado.WCK01_AAF20200214_F8-ctg110G96	LRIF1
7552	9995	mikado.WCK01_AAF20200214_F8-ctg180G87	DHPS
7554	9995	mikado.WCK01_AAF20200214_F8-ctg298G8	PIGL
7555	9995	mikado.WCK01_AAF20200214_F8-ctg236G49	SHROOM4
7556	9995	mikado.WCK01_AAF20200214_F8-ctg93G59	SLC6A18
7557	9995	mikado.WCK01_AAF20200214_F8-ctg371G4	CABYR
7558	9995	mikado.WCK01_AAF20200214_F8-ctg57G42	MAP6
7559	9995	mikado.WCK01_AAF20200214_F8-ctg96G99	BAHD1
7560	9995	mikado.WCK01_AAF20200214_F8-ctg3G144	MORC3
7562	9995	mikado.WCK01_AAF20200214_F8-ctg3G323	PRMT2
7563	9995	mikado.WCK01_AAF20200214_F8-ctg46G26	PJVK
7565	9995	mikado.WCK01_AAF20200214_F8-ctg145G27	MYO1C
7566	9995	mikado.WCK01_AAF20200214_F8-ctg64G29	NHS
7567	9995	mikado.WCK01_AAF20200214_F8-ctg179G13	TECPR2
7568	9995	mikado.WCK01_AAF20200214_F8-ctg304G11	CEP76
7570	9995	mikado.WCK01_AAF20200214_F8-ctg81G37	A1CF
7571	9995	mikado.WCK01_AAF20200214_F8-ctg43G41	ZNF518B
7572	9995	mikado.WCK01_AAF20200214_F8-ctg14G50	PHF21B
7573	9995	mikado.WCK01_AAF20200214_F8-ctg242G29	KIF13B
7574	9995	mikado.WCK01_AAF20200214_F8-ctg191G11	ERCC6
7575	9995	mikado.WCK01_AAF20200214_F8-ctg101G19	SPRING1
7578	9995	mikado.WCK01_AAF20200214_F8-ctg21G39	TAF2
7580	9995	mikado.WCK01_AAF20200214_F8-ctg128G6	RIC1
7581	9995	mikado.WCK01_AAF20200214_F8-ctg176G57	CUL9
7582	9995	mikado.WCK01_AAF20200214_F8-ctg90G119	CHD5
7583	9995	mikado.WCK01_AAF20200214_F8-ctg3G207	ZBTB21
7584	9995	mikado.WCK01_AAF20200214_F8-ctg41G100	SIRPB1;SIRPG-2
7584	9995	mikado.WCK01_AAF20200214_F8-ctg41G96	SIRPB1;SIRPG
7584	9995	mikado.WCK01_AAF20200214_F8-ctg41G97	SIRPB1;SIRPG-1
7585	9995	mikado.WCK01_AAF20200214_F8-ctg2G143	PDGFRA
7586	9995	mikado.WCK01_AAF20200214_F8-ctg301G10	KLRC4-KLRK1;KLRK1
7587	9995	mikado.WCK01_AAF20200214_F8-ctg70G5	GREB1L
7588	9995	mikado.WCK01_AAF20200214_F8-ctg47G36	PRR5L
7589	9995	mikado.WCK01_AAF20200214_F8-ctg233G27	MFSD14B
7590	9995	mikado.WCK01_AAF20200214_F8-ctg778G9	MFSD14B-1
7591	9995	mikado.WCK01_AAF20200214_F8-ctg96G11	DUOX2
7592	9995	mikado.WCK01_AAF20200214_F8-ctg96G12	DUOX1
7593	9995	mikado.WCK01_AAF20200214_F8-ctg5G286	MYOF
7595	9995	mikado.WCK01_AAF20200214_F8-ctg85G98	PRRT2
7596	9995	mikado.WCK01_AAF20200214_F8-ctg91G36	MED7-1
7596	9995	mikado.WCK01_AAF20200214_F8-ctg797G6	MED7
7597	9995	mikado.WCK01_AAF20200214_F8-ctg226G9	TTK
7598	9995	mikado.WCK01_AAF20200214_F8-ctg12G168	PCLO
7599	9995	mikado.WCK01_AAF20200214_F8-ctg99G83	FXYD5
7600	9995	mikado.WCK01_AAF20200214_F8-ctg129G90	CDKN1A
7601	9995	mikado.WCK01_AAF20200214_F8-ctg47G17	CAPRIN1
7602	9995	mikado.WCK01_AAF20200214_F8-ctg10G35	NGEF
7604	9995	mikado.WCK01_AAF20200214_F8-ctg38G663	IFITM3;IFITM2;IFITM1
7604	9995	mikado.WCK01_AAF20200214_F8-ctg38G664	IFITM3;IFITM2;IFITM1-1
7604	9995	mikado.WCK01_AAF20200214_F8-ctg38G665	IFITM3;IFITM2;IFITM1-2
7604	9995	mikado.WCK01_AAF20200214_F8-ctg38G667	IFITM3;IFITM2;IFITM1-3
7605	9995	mikado.WCK01_AAF20200214_F8-ctg38G576	TSSC4
7606	9995	mikado.WCK01_AAF20200214_F8-ctg2G117	TXK
7607	9995	mikado.WCK01_AAF20200214_F8-ctg36G35	GPBP1
7608	9995	mikado.WCK01_AAF20200214_F8-ctg220G1	DPP6
7609	9995	mikado.WCK01_AAF20200214_F8-ctg127G31	EIF2D
7610	9995	mikado.WCK01_AAF20200214_F8-ctg62G62	NRL
7611	9995	mikado.WCK01_AAF20200214_F8-ctg41G162	TMEM230
7612	9995	mikado.WCK01_AAF20200214_F8-ctg227G39	ALG12
7613	9995	mikado.WCK01_AAF20200214_F8-ctg89G24	BACE1
7614	9995	mikado.WCK01_AAF20200214_F8-ctg176G36	GTPBP2
7616	9995	mikado.WCK01_AAF20200214_F8-ctg1178G3	WAC
7617	9995	mikado.WCK01_AAF20200214_F8-ctg110G76	MORC2
7618	9995	mikado.WCK01_AAF20200214_F8-ctg49G19	ITIH4
7619	9995	mikado.WCK01_AAF20200214_F8-ctg129G81	FGD2
7620	9995	mikado.WCK01_AAF20200214_F8-ctg42G78	FRK
7621	9995	mikado.WCK01_AAF20200214_F8-ctg16G194	ATP6V1C2
7622	9995	mikado.WCK01_AAF20200214_F8-ctg10G146	ZFAND2B
7623	9995	mikado.WCK01_AAF20200214_F8-ctg13G34	CCDC85C
7624	9995	mikado.WCK01_AAF20200214_F8-ctg106G24	OPTC
7625	9995	mikado.WCK01_AAF20200214_F8-ctg16G14	SPAST
7627	9995	mikado.WCK01_AAF20200214_F8-ctg119G89	SNX11
7628	9995	mikado.WCK01_AAF20200214_F8-ctg5G302	HECTD2
7629	9995	mikado.WCK01_AAF20200214_F8-ctg305G16	CD160
7630	9995	mikado.WCK01_AAF20200214_F8-ctg95G57	AP4B1
7631	9995	mikado.WCK01_AAF20200214_F8-ctg113G32	TARS2
7632	9995	mikado.WCK01_AAF20200214_F8-ctg14G270	APOL6
7632	9995	mikado.WCK01_AAF20200214_F8-ctg14G271	APOL6-1
7633	9995	mikado.WCK01_AAF20200214_F8-ctg3G103	C21orf62
7634	9995	mikado.WCK01_AAF20200214_F8-ctg96G69	RPAP1
7635	9995	mikado.WCK01_AAF20200214_F8-ctg79G22	CPSF1
7636	9995	mikado.WCK01_AAF20200214_F8-ctg8G294	TRPM7
7637	9995	mikado.WCK01_AAF20200214_F8-ctg93G1	ANKRD33B
7638	9995	mikado.WCK01_AAF20200214_F8-ctg215G72	ZNF512B
7639	9995	mikado.WCK01_AAF20200214_F8-ctg38G371	SYVN1
7640	9995	mikado.WCK01_AAF20200214_F8-ctg5G123	SH3PXD2A
7641	9995	mikado.WCK01_AAF20200214_F8-ctg65G73	SPOCK1
7642	9995	mikado.WCK01_AAF20200214_F8-ctg37G45	LEKR1
7643	9995	mikado.WCK01_AAF20200214_F8-ctg271G33	CHCHD6
7644	9995	mikado.WCK01_AAF20200214_F8-ctg346G5	IRAK1BP1
7645	9995	mikado.WCK01_AAF20200214_F8-ctg36G44	ANKRD55
7646	9995	mikado.WCK01_AAF20200214_F8-ctg20G89	CDADC1
7647	9995	mikado.WCK01_AAF20200214_F8-ctg98G15	BORCS5
7650	9995	mikado.WCK01_AAF20200214_F8-ctg35G23	ELMOD2
7651	9995	mikado.WCK01_AAF20200214_F8-ctg5G89	RBM20
7652	9995	mikado.WCK01_AAF20200214_F8-ctg257G34	KIRREL1
7654	9995	mikado.WCK01_AAF20200214_F8-ctg8G122	SENP8
7655	9995	mikado.WCK01_AAF20200214_F8-ctg44G146	UBE2I
7656	9995	mikado.WCK01_AAF20200214_F8-ctg62G93	HOMEZ
7657	9995	mikado.WCK01_AAF20200214_F8-ctg353G3	SLCO1C1
7659	9995	mikado.WCK01_AAF20200214_F8-ctg51G7	SGO2
7660	9995	mikado.WCK01_AAF20200214_F8-ctg67G11	KCNG2
7661	9995	mikado.WCK01_AAF20200214_F8-ctg19G304	GASK1A
7662	9995	mikado.WCK01_AAF20200214_F8-ctg175G3	TTI2
7663	9995	mikado.WCK01_AAF20200214_F8-ctg27G6	RECQL
7664	9995	mikado.WCK01_AAF20200214_F8-ctg20G127	THSD1
7665	9995	mikado.WCK01_AAF20200214_F8-ctg80G8	DCUN1D1
7666	9995	mikado.WCK01_AAF20200214_F8-ctg131G237	TRIP10
7667	9995	mikado.WCK01_AAF20200214_F8-ctg11G297	MIGA2
7668	9995	mikado.WCK01_AAF20200214_F8-ctg12G23	CAV1
7670	9995	mikado.WCK01_AAF20200214_F8-ctg86G14	TMEM106C
7672	9995	mikado.WCK01_AAF20200214_F8-ctg60G46	CLDND1
7673	9995	mikado.WCK01_AAF20200214_F8-ctg131G288	MARCHF2
7674	9995	mikado.WCK01_AAF20200214_F8-ctg1G246	B4GALT2
7675	9995	mikado.WCK01_AAF20200214_F8-ctg14G202	TMEM184B
7676	9995	mikado.WCK01_AAF20200214_F8-ctg229G32	SLC4A2
7677	9995	mikado.WCK01_AAF20200214_F8-ctg119G73	CALCOCO2-1
7677	9995	mikado.WCK01_AAF20200214_F8-ctg114G29	CALCOCO2
7678	9995	mikado.WCK01_AAF20200214_F8-ctg14G98	NFAM1
7679	9995	mikado.WCK01_AAF20200214_F8-ctg155G196	FUT2
7680	9995	mikado.WCK01_AAF20200214_F8-ctg11G97	ALAD
7681	9995	mikado.WCK01_AAF20200214_F8-ctg190G5	CNGA3
7682	9995	mikado.WCK01_AAF20200214_F8-ctg38G328	BAD
7683	9995	mikado.WCK01_AAF20200214_F8-ctg158G24	SAE1
7684	9995	mikado.WCK01_AAF20200214_F8-ctg158G18	DHX34
7685	9995	mikado.WCK01_AAF20200214_F8-ctg1G125	PODN
7686	9995	mikado.WCK01_AAF20200214_F8-ctg276G36	UNK
7688	9995	mikado.WCK01_AAF20200214_F8-ctg83G77	DHX32
7689	9995	mikado.WCK01_AAF20200214_F8-ctg158G79	KLC3
7690	9995	mikado.WCK01_AAF20200214_F8-ctg64G75	ARHGAP6
7692	9995	mikado.WCK01_AAF20200214_F8-ctg41G79	FAM110A
7693	9995	mikado.WCK01_AAF20200214_F8-ctg29G30	CRPPA
7694	9995	mikado.WCK01_AAF20200214_F8-ctg25G9	DCSTAMP
7695	9995	mikado.WCK01_AAF20200214_F8-ctg150G49	TFR2
7696	9995	mikado.WCK01_AAF20200214_F8-ctg280G6	AMPH
7697	9995	mikado.WCK01_AAF20200214_F8-ctg116G58	RADIL
7698	9995	mikado.WCK01_AAF20200214_F8-ctg31G54	PRRT3
7699	9995	mikado.WCK01_AAF20200214_F8-ctg9G31	CRYAB
7700	9995	mikado.WCK01_AAF20200214_F8-ctg78G194	NUDT7
7701	9995	mikado.WCK01_AAF20200214_F8-ctg82G58	MTARC1
7703	9995	mikado.WCK01_AAF20200214_F8-ctg64G56	MOSPD2
7704	9995	mikado.WCK01_AAF20200214_F8-ctg11G211	LHX2
7705	9995	mikado.WCK01_AAF20200214_F8-ctg164G4	COL9A1
7706	9995	mikado.WCK01_AAF20200214_F8-ctg96G39	TUBGCP4
7707	9995	mikado.WCK01_AAF20200214_F8-ctg96G21	CTDSPL2
7709	9995	mikado.WCK01_AAF20200214_F8-ctg90G168	H6PD
7710	9995	mikado.WCK01_AAF20200214_F8-ctg145G73	TLCD1
7713	9995	mikado.WCK01_AAF20200214_F8-ctg30G96	MICU1
7714	9995	mikado.WCK01_AAF20200214_F8-ctg305G10	POLR3GL
7715	9995	mikado.WCK01_AAF20200214_F8-ctg11G75	HSDL2
7716	9995	mikado.WCK01_AAF20200214_F8-ctg28G38	LMO1
7719	9995	mikado.WCK01_AAF20200214_F8-ctg169G54	RNF10
7720	9995	mikado.WCK01_AAF20200214_F8-ctg209G22	PLD2
7722	9995	mikado.WCK01_AAF20200214_F8-ctg98G12	ETV6
7723	9995	mikado.WCK01_AAF20200214_F8-ctg150G40	AGFG2
7724	9995	mikado.WCK01_AAF20200214_F8-ctg8G250	CGNL1
7725	9995	mikado.WCK01_AAF20200214_F8-ctg40G117	KIFAP3
7728	9995	mikado.WCK01_AAF20200214_F8-ctg34G114	THEMIS
7729	9995	mikado.WCK01_AAF20200214_F8-ctg8G210	CA12
7730	9995	mikado.WCK01_AAF20200214_F8-ctg108G109	CDKAL1
7731	9995	mikado.WCK01_AAF20200214_F8-ctg118G25	LRRC31
7732	9995	mikado.WCK01_AAF20200214_F8-ctg655G1	MOB4
7733	9995	mikado.WCK01_AAF20200214_F8-ctg51G23	MOB4;HSPE1-MOB4
7734	9995	mikado.WCK01_AAF20200214_F8-ctg43G32	RAB28
7737	9995	mikado.WCK01_AAF20200214_F8-ctg43G163	SLC26A1
7738	9995	mikado.WCK01_AAF20200214_F8-ctg162G13	GLB1L2
7739	9995	mikado.WCK01_AAF20200214_F8-ctg7G288	GIN1
7740	9995	mikado.WCK01_AAF20200214_F8-ctg63G22	MKRN1
7741	9995	mikado.WCK01_AAF20200214_F8-ctg41G138	C20orf194
7742	9995	mikado.WCK01_AAF20200214_F8-ctg15G39	FRMPD3
7743	9995	mikado.WCK01_AAF20200214_F8-ctg52G165	NCK1
7745	9995	mikado.WCK01_AAF20200214_F8-ctg93G18	FASTKD3
7746	9995	mikado.WCK01_AAF20200214_F8-ctg17G145	ANXA4
7747	9995	mikado.WCK01_AAF20200214_F8-ctg1G322	RLF
7748	9995	mikado.WCK01_AAF20200214_F8-ctg131G270	EVI5L
7750	9995	mikado.WCK01_AAF20200214_F8-ctg27G106	ZCRB1
7751	9995	mikado.WCK01_AAF20200214_F8-ctg1G122	CZIB
7752	9995	mikado.WCK01_AAF20200214_F8-ctg81G1	BICC1
7753	9995	mikado.WCK01_AAF20200214_F8-ctg3G314	COL6A2
7754	9995	mikado.WCK01_AAF20200214_F8-ctg131G228	CRB3
7755	9995	mikado.WCK01_AAF20200214_F8-ctg83G89	EEF1AKMT2
7756	9995	mikado.WCK01_AAF20200214_F8-ctg85G87	MYLPF
7757	9995	mikado.WCK01_AAF20200214_F8-ctg19G210	YJEFN3
7758	9995	mikado.WCK01_AAF20200214_F8-ctg96G127	TMCO5A
7759	9995	mikado.WCK01_AAF20200214_F8-ctg1G629	ZNF436
7760	9995	mikado.WCK01_AAF20200214_F8-ctg31G30	RAF1
7761	9995	mikado.WCK01_AAF20200214_F8-ctg90G184	NMNAT1
7762	9995	mikado.WCK01_AAF20200214_F8-ctg151G46	MCTS1
7764	9995	mikado.WCK01_AAF20200214_F8-ctg46G16	UBE2E3
7765	9995	mikado.WCK01_AAF20200214_F8-ctg325G4	XRN2
7766	9995	mikado.WCK01_AAF20200214_F8-ctg1G376	OSCP1
7767	9995	mikado.WCK01_AAF20200214_F8-ctg181G54	KCNC4
7768	9995	mikado.WCK01_AAF20200214_F8-ctg1G381	THRAP3
7769	9995	mikado.WCK01_AAF20200214_F8-ctg96G73	NDUFAF1
7770	9995	mikado.WCK01_AAF20200214_F8-ctg54G4	SRSF12
7771	9995	mikado.WCK01_AAF20200214_F8-ctg60G50	DCBLD2
7772	9995	mikado.WCK01_AAF20200214_F8-ctg84G81	SLA2
7773	9995	mikado.WCK01_AAF20200214_F8-ctg116G103	NUDT1
7774	9995	mikado.WCK01_AAF20200214_F8-ctg297G4	SMC4
7775	9995	mikado.WCK01_AAF20200214_F8-ctg126G25	SLC46A3
7776	9995	mikado.WCK01_AAF20200214_F8-ctg176G60	KLC4
7777	9995	mikado.WCK01_AAF20200214_F8-ctg37G116	ATP1B3-1
7777	9995	mikado.WCK01_AAF20200214_F8-ctg183G10	ATP1B3
7778	9995	mikado.WCK01_AAF20200214_F8-ctg89G20	PAFAH1B2
7779	9995	mikado.WCK01_AAF20200214_F8-ctg336G7	TLR3
7780	9995	mikado.WCK01_AAF20200214_F8-ctg70G23	EMILIN2
7781	9995	mikado.WCK01_AAF20200214_F8-ctg7G249	FAM53C
7782	9995	mikado.WCK01_AAF20200214_F8-ctg19G269	SACM1L
7784	9995	mikado.WCK01_AAF20200214_F8-ctg239G14	TRMT1L
7785	9995	mikado.WCK01_AAF20200214_F8-ctg277G43	HIGD1B
7786	9995	mikado.WCK01_AAF20200214_F8-ctg44G184	NTHL1
7787	9995	mikado.WCK01_AAF20200214_F8-ctg21G10	EBAG9
7788	9995	mikado.WCK01_AAF20200214_F8-ctg99G12	TDRKH-1
7788	9995	mikado.WCK01_AAF20200214_F8-ctg113G76	TDRKH
7789	9995	mikado.WCK01_AAF20200214_F8-ctg205G4	SLITRK3
7790	9995	mikado.WCK01_AAF20200214_F8-ctg475G2	CTNS
7791	9995	mikado.WCK01_AAF20200214_F8-ctg3G238	U2AF1L5;U2AF1
7792	9995	mikado.WCK01_AAF20200214_F8-ctg177G19	RLIM
7793	9995	mikado.WCK01_AAF20200214_F8-ctg58G44	CD200
7794	9995	mikado.WCK01_AAF20200214_F8-ctg32G49	LIFR
7795	9995	mikado.WCK01_AAF20200214_F8-ctg25G56	MATN2
7797	9995	mikado.WCK01_AAF20200214_F8-ctg172G6	GABRA1
7798	9995	mikado.WCK01_AAF20200214_F8-ctg149G8	RAB36
7799	9995	mikado.WCK01_AAF20200214_F8-ctg148G11	PTGER3
7800	9995	mikado.WCK01_AAF20200214_F8-ctg56G22	DIS3
7801	9995	mikado.WCK01_AAF20200214_F8-ctg45G48	MPHOSPH8
7802	9995	mikado.WCK01_AAF20200214_F8-ctg45G26	ZDHHC20
7803	9995	mikado.WCK01_AAF20200214_F8-ctg62G66	REC8
7804	9995	mikado.WCK01_AAF20200214_F8-ctg49G4	PHF7
7805	9995	mikado.WCK01_AAF20200214_F8-ctg38G639	RPLP2
7806	9995	mikado.WCK01_AAF20200214_F8-ctg71G42	RPRD1A-1
7807	9995	mikado.WCK01_AAF20200214_F8-ctg32G20	RPRD1A
7808	9995	mikado.WCK01_AAF20200214_F8-ctg246G48	KCNJ9
7809	9995	mikado.WCK01_AAF20200214_F8-ctg212G13	DDHD2
7810	9995	mikado.WCK01_AAF20200214_F8-ctg117G31	POLD2
7811	9995	mikado.WCK01_AAF20200214_F8-ctg65G74	KLHL3
7813	9995	mikado.WCK01_AAF20200214_F8-ctg19G421	NGLY1
7814	9995	mikado.WCK01_AAF20200214_F8-ctg3G130	KCNE1B;KCNE1
7815	9995	mikado.WCK01_AAF20200214_F8-ctg47G39	IFTAP
7816	9995	mikado.WCK01_AAF20200214_F8-ctg16G55	KRTCAP3
7817	9995	mikado.WCK01_AAF20200214_F8-ctg6G273	TOGARAM1
7818	9995	mikado.WCK01_AAF20200214_F8-ctg97G69	MPC1
7819	9995	mikado.WCK01_AAF20200214_F8-ctg11G91	CDC26
7820	9995	mikado.WCK01_AAF20200214_F8-ctg35G19	ZNF330
7822	9995	mikado.WCK01_AAF20200214_F8-ctg131G252	PEX11G
7823	9995	mikado.WCK01_AAF20200214_F8-ctg45G34	XPO4
7825	9995	mikado.WCK01_AAF20200214_F8-ctg154G1	HELZ
7826	9995	mikado.WCK01_AAF20200214_F8-ctg115G2	NFATC3
7827	9995	mikado.WCK01_AAF20200214_F8-ctg11G49	TMEM245
7828	9995	mikado.WCK01_AAF20200214_F8-ctg43G134	CFAP99
7829	9995	mikado.WCK01_AAF20200214_F8-ctg105G10	AK9
7830	9995	mikado.WCK01_AAF20200214_F8-ctg11G68	SHOC1
7831	9995	mikado.WCK01_AAF20200214_F8-ctg40G32	KIAA1614
7832	9995	mikado.WCK01_AAF20200214_F8-ctg11G328	HMCN2
7833	9995	mikado.WCK01_AAF20200214_F8-ctg87G70	LZTS1
7834	9995	mikado.WCK01_AAF20200214_F8-ctg9G33	DIXDC1
7835	9995	mikado.WCK01_AAF20200214_F8-ctg16G54	GCKR
7836	9995	mikado.WCK01_AAF20200214_F8-ctg30G95	DNAJB12
7837	9995	mikado.WCK01_AAF20200214_F8-ctg68G8	ASB5
7840	9995	mikado.WCK01_AAF20200214_F8-ctg85G167	NSMCE1
7841	9995	mikado.WCK01_AAF20200214_F8-ctg19G408	ZCWPW2
7843	9995	mikado.WCK01_AAF20200214_F8-ctg126G3	SLITRK5
7844	9995	mikado.WCK01_AAF20200214_F8-ctg149G113	ZDHHC8
7845	9995	mikado.WCK01_AAF20200214_F8-ctg56G3	CASD1-1
7845	9995	mikado.WCK01_AAF20200214_F8-ctg306G10	CASD1
7846	9995	mikado.WCK01_AAF20200214_F8-ctg41G8	NECAB3
7847	9995	mikado.WCK01_AAF20200214_F8-ctg10G173	CATIP
7848	9995	mikado.WCK01_AAF20200214_F8-ctg4G33	TMEM144
7849	9995	mikado.WCK01_AAF20200214_F8-ctg54G29	GPR63
7850	9995	mikado.WCK01_AAF20200214_F8-ctg99G101	GARRE1
7851	9995	mikado.WCK01_AAF20200214_F8-ctg189G5	NAA35
7852	9995	mikado.WCK01_AAF20200214_F8-ctg48G13	ACVR2A
7853	9995	mikado.WCK01_AAF20200214_F8-ctg20G123	ATP7B
7854	9995	mikado.WCK01_AAF20200214_F8-ctg160G5	BID
7855	9995	mikado.WCK01_AAF20200214_F8-ctg12G93	CALU
7857	9995	mikado.WCK01_AAF20200214_F8-ctg331G3	CDKN2A
7858	9995	mikado.WCK01_AAF20200214_F8-ctg331G2	CDKN2B
7859	9995	mikado.WCK01_AAF20200214_F8-ctg211G3	CYP2A6;CYP2A7;CYP2A13
7859	9995	mikado.WCK01_AAF20200214_F8-ctg211G4	CYP2A6;CYP2A7;CYP2A13-1
7860	9995	mikado.WCK01_AAF20200214_F8-ctg38G427	SLC29A2
7861	9995	mikado.WCK01_AAF20200214_F8-ctg202G51	ATN1
7862	9995	mikado.WCK01_AAF20200214_F8-ctg199G50	EDN3
7863	9995	mikado.WCK01_AAF20200214_F8-ctg18G20	ENC1
7865	9995	mikado.WCK01_AAF20200214_F8-ctg390G5	FOXM1
7866	9995	mikado.WCK01_AAF20200214_F8-ctg3G36	GABPA
7867	9995	mikado.WCK01_AAF20200214_F8-ctg54G5	GABRR1
7869	9995	mikado.WCK01_AAF20200214_F8-ctg90G123	HES3
7870	9995	mikado.WCK01_AAF20200214_F8-ctg222G14	HSD17B3
7871	9995	mikado.WCK01_AAF20200214_F8-ctg212G32	KCNU1
7872	9995	mikado.WCK01_AAF20200214_F8-ctg97G103	MAS1
7873	9995	mikado.WCK01_AAF20200214_F8-ctg79G153	NDRG1
7874	9995	mikado.WCK01_AAF20200214_F8-ctg97G1	PDCD2
7875	9995	mikado.WCK01_AAF20200214_F8-ctg69G18	POLA1
7876	9995	mikado.WCK01_AAF20200214_F8-ctg147G10	NPY4R2;NPY4R
7877	9995	mikado.WCK01_AAF20200214_F8-ctg268G28	SELPLG
7878	9995	mikado.WCK01_AAF20200214_F8-ctg152G63	SCG5
7879	9995	mikado.WCK01_AAF20200214_F8-ctg86G167	TARBP2
7880	9995	mikado.WCK01_AAF20200214_F8-ctg209G25	CHRNE
7881	9995	mikado.WCK01_AAF20200214_F8-ctg7G269	CAMK4
7882	9995	mikado.WCK01_AAF20200214_F8-ctg10G179	CXCR1
7883	9995	mikado.WCK01_AAF20200214_F8-ctg10G182	CXCR2
7884	9995	mikado.WCK01_AAF20200214_F8-ctg131G280	FBN3
7885	9995	mikado.WCK01_AAF20200214_F8-ctg7G40	FBN2
7886	9995	mikado.WCK01_AAF20200214_F8-ctg23G46	LGR5
7888	9995	mikado.WCK01_AAF20200214_F8-ctg306G2	GNG11
7889	9995	mikado.WCK01_AAF20200214_F8-ctg306G1	GNGT1
7890	9995	mikado.WCK01_AAF20200214_F8-ctg180G69	ELAVL3
7893	9995	mikado.WCK01_AAF20200214_F8-ctg42G92	LAMA4
7894	9995	mikado.WCK01_AAF20200214_F8-ctg145G7	MNT
7895	9995	mikado.WCK01_AAF20200214_F8-ctg44G92	MPG
7896	9995	mikado.WCK01_AAF20200214_F8-ctg261G17	NCK2
7897	9995	mikado.WCK01_AAF20200214_F8-ctg378G7	NF1
7898	9995	mikado.WCK01_AAF20200214_F8-ctg6G253	POLE2
7899	9995	mikado.WCK01_AAF20200214_F8-ctg89G103	POU2F3
7900	9995	mikado.WCK01_AAF20200214_F8-ctg106G17	SOX13
7901	9995	mikado.WCK01_AAF20200214_F8-ctg11G392	SURF4
7901	9995	mikado.WCK01_AAF20200214_F8-ctg35G44	SURF4-1
7903	9995	mikado.WCK01_AAF20200214_F8-ctg74G54	TGFBR3
7904	9995	mikado.WCK01_AAF20200214_F8-ctg82G2	TRAF5
7905	9995	mikado.WCK01_AAF20200214_F8-ctg268G27	CORO1C
7906	9995	mikado.WCK01_AAF20200214_F8-ctg242G7	CLU
7907	9995	mikado.WCK01_AAF20200214_F8-ctg96G43	EPB42
7908	9995	mikado.WCK01_AAF20200214_F8-ctg172G13	HMMR
7909	9995	mikado.WCK01_AAF20200214_F8-ctg23G66	LYZ-1
7909	9995	mikado.WCK01_AAF20200214_F8-ctg23G65	LYZ
7909	9995	mikado.WCK01_AAF20200214_F8-ctg23G67	LYZ-2
7910	9995	mikado.WCK01_AAF20200214_F8-ctg30G69	NODAL
7912	9995	mikado.WCK01_AAF20200214_F8-ctg66G60	HNF4G
7914	9995	mikado.WCK01_AAF20200214_F8-ctg75G63	RECK
7915	9995	mikado.WCK01_AAF20200214_F8-ctg165G20	CDK2
7916	9995	mikado.WCK01_AAF20200214_F8-ctg150G28	STAG3
7917	9995	mikado.WCK01_AAF20200214_F8-ctg10G276	NOP58
7918	9995	mikado.WCK01_AAF20200214_F8-ctg8G262	PIGB
7919	9995	mikado.WCK01_AAF20200214_F8-ctg1G563	EXTL1
7920	9995	mikado.WCK01_AAF20200214_F8-ctg8G147	PIAS1
7921	9995	mikado.WCK01_AAF20200214_F8-ctg4G77	PDLIM5
7923	9995	mikado.WCK01_AAF20200214_F8-ctg165G45	STAT2
7924	9995	mikado.WCK01_AAF20200214_F8-ctg44G335	LITAF
7925	9995	mikado.WCK01_AAF20200214_F8-ctg78G16	ZNF276
7926	9995	mikado.WCK01_AAF20200214_F8-ctg417G11	SMARCE1
