homoloGroup	taxID	geneID	geneSymbol
3359	9995	mikado.WCK01_AAH20201022_F8-rsc00073G884	LCE3E;LCE3D;LCE3B;LCE3C;LCE3A;LCE4A-3
3359	9995	mikado.WCK01_AAH20201022_F8-rsc00073G882	LCE3E;LCE3D;LCE3B;LCE3C;LCE3A;LCE4A-1
3360	9995	mikado.WCK01_AAH20201022_F8-rsc00073G419	TPD52
3361	9995	mikado.WCK01_AAH20201022_F8-rsc00083G259	BCLAF1
3363	9995	mikado.WCK01_AAH20201022_F8-rsc00087G165	DRAM2
3364	9995	mikado.WCK01_AAH20201022_F8-rsc00005G624	ZNF217
3365	9995	mikado.WCK01_AAH20201022_F8-rsc00089G112	MAGEB2
3366	9995	mikado.WCK01_AAH20201022_F8-rsc00089G45	MAGEB17
3367	9995	mikado.WCK01_AAH20201022_F8-rsc00089G103	MAGEB1;MAGEB4
3368	9995	mikado.WCK01_AAH20201022_F8-rsc00080G975	UBE2U
3369	9995	mikado.WCK01_AAH20201022_F8-rsc00062G300	PPP2R1B
3372	9995	mikado.WCK01_AAH20201022_F8-rsc00238G34	ST3GAL5
3373	9995	mikado.WCK01_AAH20201022_F8-rsc00271G93	LIPT1
3374	9995	mikado.WCK01_AAH20201022_F8-rsc00080G25	UBE2J2
3375	9995	mikado.WCK01_AAH20201022_F8-rsc00035G144	ABCA3
3376	9995	mikado.WCK01_AAH20201022_F8-rsc00038G945	UEVLD
3377	9995	mikado.WCK01_AAH20201022_F8-rsc00038G106	SLC22A18
3378	9995	mikado.WCK01_AAH20201022_F8-rsc00005G756	DBNDD2
3379	9995	mikado.WCK01_AAH20201022_F8-rsc00089G793	HS6ST2
3381	9995	mikado.WCK01_AAH20201022_F8-rsc00005G647	RIPOR3
3382	9995	mikado.WCK01_AAH20201022_F8-rsc00083G643	PHF3
3383	9995	mikado.WCK01_AAH20201022_F8-rsc00089G779	ARHGAP36
3384	9995	mikado.WCK01_AAH20201022_F8-rsc00080G1010	LRRC7
3386	9995	mikado.WCK01_AAH20201022_F8-rsc00143G703	VPS8
3387	9995	mikado.WCK01_AAH20201022_F8-rsc00005G408	TTLL9
3389	9995	mikado.WCK01_AAH20201022_F8-rsc00073G465	SDCBP
3390	9995	mikado.WCK01_AAH20201022_F8-rsc00076G438	IFIT1B
3391	9995	mikado.WCK01_AAH20201022_F8-rsc00076G437	IFIT1
3392	9995	mikado.WCK01_AAH20201022_F8-rsc00083G317	ECHDC1
3393	9995	mikado.WCK01_AAH20201022_F8-rsc00089G667	DCX
3394	9995	mikado.WCK01_AAH20201022_F8-rsc00167G750	SLC24A2
3395	9995	mikado.WCK01_AAH20201022_F8-rsc00062G199	HMBS
3396	9995	mikado.WCK01_AAH20201022_F8-rsc00083G1051	ECI2
3397	9995	mikado.WCK01_AAH20201022_F8-rsc00109G159	COMT
3398	9995	mikado.WCK01_AAH20201022_F8-rsc00220G129	CYTH1
3399	9995	mikado.WCK01_AAH20201022_F8-rsc00234G917	LIMA1
3400	9995	mikado.WCK01_AAH20201022_F8-rsc00234G15	NCAPH2
3401	9995	mikado.WCK01_AAH20201022_F8-rsc00143G613	BDH1
3402	9995	mikado.WCK01_AAH20201022_F8-rsc00143G414	NXPE3
3403	9995	mikado.WCK01_AAH20201022_F8-rsc00381G594	LRRTM4
3404	9995	mikado.WCK01_AAH20201022_F8-rsc00038G51	CHID1
3405	9995	mikado.WCK01_AAH20201022_F8-rsc00026G8	TMEM255B
3406	9995	mikado.WCK01_AAH20201022_F8-rsc00102G795	ALS2CL
3407	9995	mikado.WCK01_AAH20201022_F8-rsc00109G195	P2RX6
3408	9995	mikado.WCK01_AAH20201022_F8-rsc00346G69	CD300LG
3409	9995	mikado.WCK01_AAH20201022_F8-rsc00009G39	FGFR3
3410	9995	mikado.WCK01_AAH20201022_F8-rsc00038G941	PTPN5
3411	9995	mikado.WCK01_AAH20201022_F8-rsc00076G679	TMEM273
3412	9995	mikado.WCK01_AAH20201022_F8-rsc00234G830	MAP3K12
3414	9995	mikado.WCK01_AAH20201022_F8-rsc00038G409	SLC22A8
3415	9995	mikado.WCK01_AAH20201022_F8-rsc00089G940	RENBP
3416	9995	mikado.WCK01_AAH20201022_F8-rsc00381G275	RASGRP3
3417	9995	mikado.WCK01_AAH20201022_F8-rsc00138G223	EIF5A;EIF5AL1
3418	9995	mikado.WCK01_AAH20201022_F8-rsc00167G918	RMI1
3419	9995	mikado.WCK01_AAH20201022_F8-rsc00073G13	ARHGAP39
3420	9995	mikado.WCK01_AAH20201022_F8-rsc00076G205	SHOC2
3423	9995	mikado.WCK01_AAH20201022_F8-rsc00220G245	CD300LF;CD300LD
3424	9995	mikado.WCK01_AAH20201022_F8-rsc00275G304	AHCYL2
3427	9995	mikado.WCK01_AAH20201022_F8-rsc00107G63	NOD1
3428	9995	mikado.WCK01_AAH20201022_F8-rsc00076G269	NFKB2
3429	9995	mikado.WCK01_AAH20201022_F8-rsc00102G831	ZKSCAN7;ZNF852
3430	9995	mikado.WCK01_AAH20201022_F8-rsc00190G230	GPR68
3431	9995	mikado.WCK01_AAH20201022_F8-rsc00035G192	UNKL
3432	9995	mikado.WCK01_AAH20201022_F8-rsc00073G515	SULF1
3434	9995	mikado.WCK01_AAH20201022_F8-rsc00076G553	ASCC1
3435	9995	mikado.WCK01_AAH20201022_F8-rsc00038G1059	CYB5R2
3438	9995	mikado.WCK01_AAH20201022_F8-rsc00107G43	NT5C3A
3439	9995	mikado.WCK01_AAH20201022_F8-rsc00032G1075	PRMT1
3443	9995	mikado.WCK01_AAH20201022_F8-rsc00038G1326	SLCO2B1
3444	9995	mikado.WCK01_AAH20201022_F8-rsc00102G452	TMEM205
3445	9995	mikado.WCK01_AAH20201022_F8-rsc00002G243	IL15
3446	9995	mikado.WCK01_AAH20201022_F8-rsc00005G319	UBOX5
3447	9995	mikado.WCK01_AAH20201022_F8-rsc00038G731	OR4X2
3447	9995	mikado.WCK01_AAH20201022_F8-rsc00038G732	OR4X2-1
3447	9995	mikado.WCK01_AAH20201022_F8-rsc00038G741	OR4X2-3
3447	9995	mikado.WCK01_AAH20201022_F8-rsc00038G742	OR4X2-4
3447	9995	mikado.WCK01_AAH20201022_F8-rsc00038G743	OR4X2-5
3447	9995	mikado.WCK01_AAH20201022_F8-rsc00038G738	OR4X2-2
3448	9995	mikado.WCK01_AAH20201022_F8-rsc00038G185	NDUFS8
3449	9995	mikado.WCK01_AAH20201022_F8-rsc00002G174	LEF1
3450	9995	mikado.WCK01_AAH20201022_F8-rsc00009G234	TLR1
3451	9995	mikado.WCK01_AAH20201022_F8-rsc00089G421	CITED1
3452	9995	mikado.WCK01_AAH20201022_F8-rsc01575G1	ZMAT4-1
3453	9995	mikado.WCK01_AAH20201022_F8-rsc00161G163	ZMAT4
3454	9995	mikado.WCK01_AAH20201022_F8-rsc00168G61	PLCXD1
3455	9995	mikado.WCK01_AAH20201022_F8-rsc00032G894	VASP
3456	9995	mikado.WCK01_AAH20201022_F8-rsc00038G44	DEAF1
3457	9995	mikado.WCK01_AAH20201022_F8-rsc00080G781	TMEM53
3458	9995	mikado.WCK01_AAH20201022_F8-rsc00190G75	TRAF3
3459	9995	mikado.WCK01_AAH20201022_F8-rsc00073G448	TERF1
3459	9995	mikado.WCK01_AAH20201022_F8-rsc00234G486	TERF1-1
3460	9995	mikado.WCK01_AAH20201022_F8-rsc00094G283	MME
3461	9995	mikado.WCK01_AAH20201022_F8-rsc00234G1004	NELL2
3463	9995	mikado.WCK01_AAH20201022_F8-rsc00107G275	FAM71F1
3464	9995	mikado.WCK01_AAH20201022_F8-rsc00102G1023	ARHGEF3
3465	9995	mikado.WCK01_AAH20201022_F8-rsc00167G458	WDR31
3466	9995	mikado.WCK01_AAH20201022_F8-rsc00190G1037	HAUS2
3468	9995	mikado.WCK01_AAH20201022_F8-rsc00238G112	NPHP1
3469	9995	mikado.WCK01_AAH20201022_F8-rsc00071G104	PFKP
3470	9995	mikado.WCK01_AAH20201022_F8-rsc00234G1138	ARHGDIB
3471	9995	mikado.WCK01_AAH20201022_F8-rsc00005G361	FKBP1A
3472	9995	mikado.WCK01_AAH20201022_F8-rsc00381G165	FKBP1B
3473	9995	mikado.WCK01_AAH20201022_F8-rsc00143G280	ATP5PF
3474	9995	mikado.WCK01_AAH20201022_F8-rsc00098G363	MDM4-1
3475	9995	mikado.WCK01_AAH20201022_F8-rsc00089G688	MDM4
3476	9995	mikado.WCK01_AAH20201022_F8-rsc00102G178	HDGFL2
3477	9995	mikado.WCK01_AAH20201022_F8-rsc00275G57	NUB1
3478	9995	mikado.WCK01_AAH20201022_F8-rsc00200G136	SH2B3
3479	9995	mikado.WCK01_AAH20201022_F8-rsc00006G581	NNT
3480	9995	mikado.WCK01_AAH20201022_F8-rsc00062G296	DIXDC1
3481	9995	mikado.WCK01_AAH20201022_F8-rsc00038G752	KBTBD4
3483	9995	mikado.WCK01_AAH20201022_F8-rsc00220G300	PRKAR1A
3484	9995	mikado.WCK01_AAH20201022_F8-rsc00083G964	COL11A2
3485	9995	mikado.WCK01_AAH20201022_F8-rsc00234G451	CRADD
3486	9995	mikado.WCK01_AAH20201022_F8-rsc00076G284	POLL
3487	9995	mikado.WCK01_AAH20201022_F8-rsc00098G225	BPNT1
3488	9995	mikado.WCK01_AAH20201022_F8-rsc00234G1056	TMTC1
3490	9995	mikado.WCK01_AAH20201022_F8-rsc00080G772	SLC6A9
3492	9995	mikado.WCK01_AAH20201022_F8-rsc00002G90	ABCG2
3493	9995	mikado.WCK01_AAH20201022_F8-rsc00611G2	IRGM-1
3493	9995	mikado.WCK01_AAH20201022_F8-rsc00611G1	IRGM
3494	9995	mikado.WCK01_AAH20201022_F8-rsc00109G103	ZMAT5
3495	9995	mikado.WCK01_AAH20201022_F8-rsc00038G362	DNAJC4
3496	9995	mikado.WCK01_AAH20201022_F8-rsc00098G617	C1orf112
3497	9995	mikado.WCK01_AAH20201022_F8-rsc00035G443	CD19
3498	9995	mikado.WCK01_AAH20201022_F8-rsc00161G268	CFAP97
3499	9995	mikado.WCK01_AAH20201022_F8-rsc00083G86	MAP3K4
3500	9995	mikado.WCK01_AAH20201022_F8-rsc00083G7	FAM120B
3501	9995	mikado.WCK01_AAH20201022_F8-rsc00190G1328	PPCDC
3502	9995	mikado.WCK01_AAH20201022_F8-rsc00234G55	TBC1D22A
3503	9995	mikado.WCK01_AAH20201022_F8-rsc00234G973	ZNF641
3504	9995	mikado.WCK01_AAH20201022_F8-rsc00234G159	SEPTIN3
3505	9995	mikado.WCK01_AAH20201022_F8-rsc00032G1290	NAT14
3506	9995	mikado.WCK01_AAH20201022_F8-rsc00094G34	KLHDC8B
3507	9995	mikado.WCK01_AAH20201022_F8-rsc00006G234	SIL1
3508	9995	mikado.WCK01_AAH20201022_F8-rsc00138G120	ITGAE
3509	9995	mikado.WCK01_AAH20201022_F8-rsc00002G97	HERC3
3511	9995	mikado.WCK01_AAH20201022_F8-rsc00038G1332	GDPD5
3512	9995	mikado.WCK01_AAH20201022_F8-rsc00188G56	RNF145
3515	9995	mikado.WCK01_AAH20201022_F8-rsc00190G322	AREL1
3516	9995	mikado.WCK01_AAH20201022_F8-rsc00190G719	ZBTB1
3517	9995	mikado.WCK01_AAH20201022_F8-rsc00154G356	C2orf88
3518	9995	mikado.WCK01_AAH20201022_F8-rsc00002G164	AIMP1
3519	9995	mikado.WCK01_AAH20201022_F8-rsc00089G519	CHM
3520	9995	mikado.WCK01_AAH20201022_F8-rsc00271G82	VWA3B
3521	9995	mikado.WCK01_AAH20201022_F8-rsc00076G329	CNNM1
3523	9995	mikado.WCK01_AAH20201022_F8-rsc00190G702	CCDC196
3524	9995	mikado.WCK01_AAH20201022_F8-rsc00107G102	HNRNPA2B1
3526	9995	mikado.WCK01_AAH20201022_F8-rsc00076G213	XPNPEP1
3528	9995	mikado.WCK01_AAH20201022_F8-rsc00167G499	PTPN3
3529	9995	mikado.WCK01_AAH20201022_F8-rsc00062G60	ACRV1
3530	9995	mikado.WCK01_AAH20201022_F8-rsc00083G459	PRDM1
3531	9995	mikado.WCK01_AAH20201022_F8-rsc00089G941	HCFC1
3532	9995	mikado.WCK01_AAH20201022_F8-rsc00080G372	HSPG2
3533	9995	mikado.WCK01_AAH20201022_F8-rsc00102G59	PCSK4
3534	9995	mikado.WCK01_AAH20201022_F8-rsc00138G78	INPP5K
3535	9995	mikado.WCK01_AAH20201022_F8-rsc00102G294	CCL25
3536	9995	mikado.WCK01_AAH20201022_F8-rsc00234G5	ARSA
3537	9995	mikado.WCK01_AAH20201022_F8-rsc00167G292	FPGS
3538	9995	mikado.WCK01_AAH20201022_F8-rsc00107G444	DMTF1
3539	9995	mikado.WCK01_AAH20201022_F8-rsc00006G433	ARHGEF28
3540	9995	mikado.WCK01_AAH20201022_F8-rsc00098G567	RABGAP1L
3542	9995	mikado.WCK01_AAH20201022_F8-rsc00076G398	PLCE1
3543	9995	mikado.WCK01_AAH20201022_F8-rsc00143G400	TMEM45A
3544	9995	mikado.WCK01_AAH20201022_F8-rsc00026G355	DIAPH3
3545	9995	mikado.WCK01_AAH20201022_F8-rsc00143G265	USP16
3546	9995	mikado.WCK01_AAH20201022_F8-rsc00167G670	NUDT2
3547	9995	mikado.WCK01_AAH20201022_F8-rsc00006G371	ATG10
3548	9995	mikado.WCK01_AAH20201022_F8-rsc00002G293	ABHD18
3549	9995	mikado.WCK01_AAH20201022_F8-rsc00083G84	PACRG
3550	9995	mikado.WCK01_AAH20201022_F8-rsc00167G596	TRMT10B
3552	9995	mikado.WCK01_AAH20201022_F8-rsc00190G659	FRMD6
3553	9995	mikado.WCK01_AAH20201022_F8-rsc00138G403	DRC3
3553	9995	mikado.WCK01_AAH20201022_F8-rsc00138G406	DRC3-1
3554	9995	mikado.WCK01_AAH20201022_F8-rsc00032G1351	ZNF419
3555	9995	mikado.WCK01_AAH20201022_F8-rsc00006G29	C5orf63
3556	9995	mikado.WCK01_AAH20201022_F8-rsc00154G632	SLC19A3
3557	9995	mikado.WCK01_AAH20201022_F8-rsc00107G23	ELMO1
3558	9995	mikado.WCK01_AAH20201022_F8-rsc00032G1317	ZSCAN5C;ZSCAN5B;ZSCAN5A
3559	9995	mikado.WCK01_AAH20201022_F8-rsc00275G53	PRKAG2
3560	9995	mikado.WCK01_AAH20201022_F8-rsc00080G250	TMEM51
3561	9995	mikado.WCK01_AAH20201022_F8-rsc00080G970	EFCAB7
3562	9995	mikado.WCK01_AAH20201022_F8-rsc00005G80	FANCI
3563	9995	mikado.WCK01_AAH20201022_F8-rsc00188G85	WWC1
3564	9995	mikado.WCK01_AAH20201022_F8-rsc00897G199	TSPOAP1
3565	9995	mikado.WCK01_AAH20201022_F8-rsc00263G24	RUFY1
3566	9995	mikado.WCK01_AAH20201022_F8-rsc00094G8	PLXNB1
3567	9995	mikado.WCK01_AAH20201022_F8-rsc00005G50	MAN2A2
3568	9995	mikado.WCK01_AAH20201022_F8-rsc00080G709	SLFNL1
3569	9995	mikado.WCK01_AAH20201022_F8-rsc00073G127	FAM135B
3570	9995	mikado.WCK01_AAH20201022_F8-rsc00032G653	ZNF569
3571	9995	mikado.WCK01_AAH20201022_F8-rsc00032G818	LYPD4
3572	9995	mikado.WCK01_AAH20201022_F8-rsc00143G692	IGF2BP2
3575	9995	mikado.WCK01_AAH20201022_F8-rsc00032G1341	DUX4;DUXA
3576	9995	mikado.WCK01_AAH20201022_F8-rsc00026G265	FNDC3A
3577	9995	mikado.WCK01_AAH20201022_F8-rsc00009G362	EPHA5
3578	9995	mikado.WCK01_AAH20201022_F8-rsc00263G55	TCF7
3580	9995	mikado.WCK01_AAH20201022_F8-rsc00098G615	SCYL3
3581	9995	mikado.WCK01_AAH20201022_F8-rsc00076G184	TDRD1
3582	9995	mikado.WCK01_AAH20201022_F8-rsc00190G251	SPATA7
3583	9995	mikado.WCK01_AAH20201022_F8-rsc00161G526	MCPH1
3584	9995	mikado.WCK01_AAH20201022_F8-rsc00006G479	MAST4
3586	9995	mikado.WCK01_AAH20201022_F8-rsc00060G127	C18orf54
3588	9995	mikado.WCK01_AAH20201022_F8-rsc00200G123	RAD9B
3589	9995	mikado.WCK01_AAH20201022_F8-rsc00032G662	ZNF345
3590	9995	mikado.WCK01_AAH20201022_F8-rsc00032G639	ZNF567
3591	9995	mikado.WCK01_AAH20201022_F8-rsc00005G621	BCAS1
3592	9995	mikado.WCK01_AAH20201022_F8-rsc00190G1156	TEX9
3593	9995	mikado.WCK01_AAH20201022_F8-rsc00234G1087	LMNTD1
3594	9995	mikado.WCK01_AAH20201022_F8-rsc00102G243	DENND1C
3596	9995	mikado.WCK01_AAH20201022_F8-rsc00060G152	RPL17
3597	9995	mikado.WCK01_AAH20201022_F8-rsc00275G166	PRSS3;PRSS2;PRSS1
3598	9995	mikado.WCK01_AAH20201022_F8-rsc00154G636	PID1
3600	9995	mikado.WCK01_AAH20201022_F8-rsc00032G1312	NLRP4-1
3600	9995	mikado.WCK01_AAH20201022_F8-rsc00032G1311	NLRP4
3601	9995	mikado.WCK01_AAH20201022_F8-rsc00089G334	SPIN2B;SPIN2A-1
3601	9995	mikado.WCK01_AAH20201022_F8-rsc00089G333	SPIN2B;SPIN2A
3602	9995	mikado.WCK01_AAH20201022_F8-rsc00038G779	MDK
3603	9995	mikado.WCK01_AAH20201022_F8-rsc00009G136	SLC2A9
3604	9995	mikado.WCK01_AAH20201022_F8-rsc00076G696	ZNF488
3605	9995	mikado.WCK01_AAH20201022_F8-rsc00190G30	CEP170B
3606	9995	mikado.WCK01_AAH20201022_F8-rsc00234G264	TRIOBP
3607	9995	mikado.WCK01_AAH20201022_F8-rsc00102G693	UNC13A
3608	9995	mikado.WCK01_AAH20201022_F8-rsc00167G34	MAN1B1
3609	9995	mikado.WCK01_AAH20201022_F8-rsc00006G635	AGXT2
3610	9995	mikado.WCK01_AAH20201022_F8-rsc00035G518	CCDC189
3611	9995	mikado.WCK01_AAH20201022_F8-rsc00005G212	KIZ
3612	9995	mikado.WCK01_AAH20201022_F8-rsc00005G214	RALGAPA2
3613	9995	mikado.WCK01_AAH20201022_F8-rsc00220G359	KCNH6
3614	9995	mikado.WCK01_AAH20201022_F8-rsc00234G674	RBMS2
3615	9995	mikado.WCK01_AAH20201022_F8-rsc00190G990	BAHD1
3616	9995	mikado.WCK01_AAH20201022_F8-rsc00234G254	PICK1
3617	9995	mikado.WCK01_AAH20201022_F8-rsc00161G418	ADAM28
3618	9995	mikado.WCK01_AAH20201022_F8-rsc00102G12	BSG
3619	9995	mikado.WCK01_AAH20201022_F8-rsc00897G82	HOXB3
3620	9995	mikado.WCK01_AAH20201022_F8-rsc00032G899	GIPR
3621	9995	mikado.WCK01_AAH20201022_F8-rsc00076G75	C10orf90
3622	9995	mikado.WCK01_AAH20201022_F8-rsc00083G200	STXBP5
3624	9995	mikado.WCK01_AAH20201022_F8-rsc00026G366	PCDH9
3626	9995	mikado.WCK01_AAH20201022_F8-rsc00005G597	CTCFL
3627	9995	mikado.WCK01_AAH20201022_F8-rsc00073G261	CSMD3
3629	9995	mikado.WCK01_AAH20201022_F8-rsc00032G596	SBSN
3630	9995	mikado.WCK01_AAH20201022_F8-rsc00080G155	RERE
3631	9995	mikado.WCK01_AAH20201022_F8-rsc00083G511	BACH2
3632	9995	mikado.WCK01_AAH20201022_F8-rsc00143G800	NREP
3633	9995	mikado.WCK01_AAH20201022_F8-rsc00005G306	CDC25B
3634	9995	mikado.WCK01_AAH20201022_F8-rsc00080G81	ARHGEF16
3635	9995	mikado.WCK01_AAH20201022_F8-rsc00062G6	GLB1L3
3636	9995	mikado.WCK01_AAH20201022_F8-rsc00005G71	PLIN1
3637	9995	mikado.WCK01_AAH20201022_F8-rsc00234G147	TCF20
3638	9995	mikado.WCK01_AAH20201022_F8-rsc00161G280	STOX2
3639	9995	mikado.WCK01_AAH20201022_F8-rsc00102G52	DAZAP1
3643	9995	mikado.WCK01_AAH20201022_F8-rsc00032G891	ERCC1
3644	9995	mikado.WCK01_AAH20201022_F8-rsc00098G270	LPGAT1
3645	9995	mikado.WCK01_AAH20201022_F8-rsc00038G860	LMO2
3646	9995	mikado.WCK01_AAH20201022_F8-rsc00167G96	KCNT1
3647	9995	mikado.WCK01_AAH20201022_F8-rsc00062G116	VWA5A
3648	9995	mikado.WCK01_AAH20201022_F8-rsc00143G319	CADM2
3650	9995	mikado.WCK01_AAH20201022_F8-rsc00083G808	MRPS10
3651	9995	mikado.WCK01_AAH20201022_F8-rsc00035G239	AXIN1
3652	9995	mikado.WCK01_AAH20201022_F8-rsc00167G334	NEK6
3653	9995	mikado.WCK01_AAH20201022_F8-rsc00154G589	DNAJB2
3654	9995	mikado.WCK01_AAH20201022_F8-rsc00080G700	EXO5
3655	9995	mikado.WCK01_AAH20201022_F8-rsc00073G591	FCRLA
3657	9995	mikado.WCK01_AAH20201022_F8-rsc00073G512	C8orf34
3658	9995	mikado.WCK01_AAH20201022_F8-rsc00167G176	GFI1B
3659	9995	mikado.WCK01_AAH20201022_F8-rsc00038G105	CDKN1C
3660	9995	mikado.WCK01_AAH20201022_F8-rsc00167G423	TRIM32
3661	9995	mikado.WCK01_AAH20201022_F8-rsc00005G87	AEN
3662	9995	mikado.WCK01_AAH20201022_F8-rsc00167G478	SUSD1
3663	9995	mikado.WCK01_AAH20201022_F8-rsc00098G165	COQ8A
3664	9995	mikado.WCK01_AAH20201022_F8-rsc00138G127	ATP2A3
3665	9995	mikado.WCK01_AAH20201022_F8-rsc00035G331	DCUN1D3
3666	9995	mikado.WCK01_AAH20201022_F8-rsc00038G304	POLA2
3667	9995	mikado.WCK01_AAH20201022_F8-rsc00002G17	IQCM
3668	9995	mikado.WCK01_AAH20201022_F8-rsc00234G1068	C12orf71-1
3668	9995	mikado.WCK01_AAH20201022_F8-rsc00028G56	C12orf71
3669	9995	mikado.WCK01_AAH20201022_F8-rsc00143G567	KALRN
3672	9995	mikado.WCK01_AAH20201022_F8-rsc00083G430	MICAL1
3673	9995	mikado.WCK01_AAH20201022_F8-rsc00102G912	VILL
3674	9995	mikado.WCK01_AAH20201022_F8-rsc00073G656	FCRL6
3675	9995	mikado.WCK01_AAH20201022_F8-rsc00098G24	NSUN6
3676	9995	mikado.WCK01_AAH20201022_F8-rsc00102G691	NIBAN3
3677	9995	mikado.WCK01_AAH20201022_F8-rsc00076G282	FGF8
3681	9995	mikado.WCK01_AAH20201022_F8-rsc00038G359	FKBP2
3682	9995	mikado.WCK01_AAH20201022_F8-rsc00032G329	KIAA0895L
3683	9995	mikado.WCK01_AAH20201022_F8-rsc00102G1041	SFMBT1
3684	9995	mikado.WCK01_AAH20201022_F8-rsc00006G218	NRG2
3686	9995	mikado.WCK01_AAH20201022_F8-rsc00083G449	PDSS2
3688	9995	mikado.WCK01_AAH20201022_F8-rsc00154G121	ORC4
3690	9995	mikado.WCK01_AAH20201022_F8-rsc00188G206	DBN1
3691	9995	mikado.WCK01_AAH20201022_F8-rsc00089G153	RPGR
3692	9995	mikado.WCK01_AAH20201022_F8-rsc00038G1314	KCNE3
3693	9995	mikado.WCK01_AAH20201022_F8-rsc00381G468	MEIS1
3694	9995	mikado.WCK01_AAH20201022_F8-rsc00102G46	CBARP
3695	9995	mikado.WCK01_AAH20201022_F8-rsc00098G142	PLD5
3700	9995	mikado.WCK01_AAH20201022_F8-rsc00098G591	C1orf105
3701	9995	mikado.WCK01_AAH20201022_F8-rsc00083G1131	JARID2
3702	9995	mikado.WCK01_AAH20201022_F8-rsc00190G761	JKAMP
3705	9995	mikado.WCK01_AAH20201022_F8-rsc00200G49	SCARB1
3706	9995	mikado.WCK01_AAH20201022_F8-rsc00089G227	CLCN5
3709	9995	mikado.WCK01_AAH20201022_F8-rsc00143G402	TFG
3710	9995	mikado.WCK01_AAH20201022_F8-rsc00038G1284	FOLR1
3711	9995	mikado.WCK01_AAH20201022_F8-rsc00073G490	MTFR1
3711	9995	mikado.WCK01_AAH20201022_F8-rsc03319G1	MTFR1-1
3712	9995	mikado.WCK01_AAH20201022_F8-rsc00073G311	YWHAZ
3713	9995	mikado.WCK01_AAH20201022_F8-rsc00089G959	SLC10A3
3714	9995	mikado.WCK01_AAH20201022_F8-rsc00005G490	DLGAP4
3716	9995	mikado.WCK01_AAH20201022_F8-rsc00102G61	ADAMTSL5
3717	9995	mikado.WCK01_AAH20201022_F8-rsc00143G509	B4GALT4
3718	9995	mikado.WCK01_AAH20201022_F8-rsc00026G336	ELF1
3719	9995	mikado.WCK01_AAH20201022_F8-rsc00089G747	MDM2
3719	9995	mikado.WCK01_AAH20201022_F8-rsc00190G757	MDM2-1
3719	9995	mikado.WCK01_AAH20201022_F8-rsc00234G569	MDM2-2
3720	9995	mikado.WCK01_AAH20201022_F8-rsc00083G837	OARD1
3721	9995	mikado.WCK01_AAH20201022_F8-rsc00060G35	CNDP2
3722	9995	mikado.WCK01_AAH20201022_F8-rsc00032G1305	CCDC106
3723	9995	mikado.WCK01_AAH20201022_F8-rsc00098G688	PBX1
3726	9995	mikado.WCK01_AAH20201022_F8-rsc00080G1108	KYAT3
3728	9995	mikado.WCK01_AAH20201022_F8-rsc00102G801	CCRL2
3729	9995	mikado.WCK01_AAH20201022_F8-rsc00006G590	ZNF131
3730	9995	mikado.WCK01_AAH20201022_F8-rsc00109G208	CCDC116
3731	9995	mikado.WCK01_AAH20201022_F8-rsc00161G494	GATA4
3732	9995	mikado.WCK01_AAH20201022_F8-rsc00102G1039	PRKCD
3733	9995	mikado.WCK01_AAH20201022_F8-rsc00094G210	TRPC1
3737	9995	mikado.WCK01_AAH20201022_F8-rsc00154G449	ICA1L
3738	9995	mikado.WCK01_AAH20201022_F8-rsc00083G82	PRKN
3739	9995	mikado.WCK01_AAH20201022_F8-rsc00107G77	CREB5
3741	9995	mikado.WCK01_AAH20201022_F8-rsc00381G558	TET3
3742	9995	mikado.WCK01_AAH20201022_F8-rsc00107G172	ETV1
3745	9995	mikado.WCK01_AAH20201022_F8-rsc00076G130	FGFR2
3747	9995	mikado.WCK01_AAH20201022_F8-rsc00002G129	TRMT10A
3748	9995	mikado.WCK01_AAH20201022_F8-rsc00071G136	FBH1
3749	9995	mikado.WCK01_AAH20201022_F8-rsc00190G1106	DTWD1
3750	9995	mikado.WCK01_AAH20201022_F8-rsc00234G1177	BCL2L14
3751	9995	mikado.WCK01_AAH20201022_F8-rsc00080G176	NMNAT1
3752	9995	mikado.WCK01_AAH20201022_F8-rsc00089G390	PDZD11
3753	9995	mikado.WCK01_AAH20201022_F8-rsc00143G472	SLC35A5
3754	9995	mikado.WCK01_AAH20201022_F8-rsc00073G849	S100A16
3755	9995	mikado.WCK01_AAH20201022_F8-rsc00143G608	SENP5
3756	9995	mikado.WCK01_AAH20201022_F8-rsc00089G26	GLRA2
3758	9995	mikado.WCK01_AAH20201022_F8-rsc00032G289	SLC7A6
3761	9995	mikado.WCK01_AAH20201022_F8-rsc00006G231	PAIP2
3762	9995	mikado.WCK01_AAH20201022_F8-rsc00190G1217	PIF1
3763	9995	mikado.WCK01_AAH20201022_F8-rsc00143G301	NRIP1
3764	9995	mikado.WCK01_AAH20201022_F8-rsc00005G285	SHLD1
3765	9995	mikado.WCK01_AAH20201022_F8-rsc00315G5	FAM204A-2
3765	9995	mikado.WCK01_AAH20201022_F8-rsc00038G914	FAM204A
3765	9995	mikado.WCK01_AAH20201022_F8-rsc00076G150	FAM204A-1
3766	9995	mikado.WCK01_AAH20201022_F8-rsc00109G185	KLHL22
3767	9995	mikado.WCK01_AAH20201022_F8-rsc00200G138	ATXN2
3769	9995	mikado.WCK01_AAH20201022_F8-rsc00076G542	NUDT13
3770	9995	mikado.WCK01_AAH20201022_F8-rsc00083G1039	RIPK1
